User_ID,Name,Age,Device,Duration,Content_ID,Content_Type,Category,Type,Sentiment,Score,date,time
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,disgust,negative,0.0,2020-12-08,20:39:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,dislike,negative,10.0,2021-03-17,13:48:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,interested,positive,30.0,2021-04-27,23:17:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,peeking,neutral,35.0,2020-11-09,02:01:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,peeking,neutral,35.0,2021-04-30,14:16:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,cherish,positive,70.0,2020-09-24,01:32:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,cherish,positive,70.0,2021-04-20,17:48:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,hate,negative,5.0,2021-06-06,10:52:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,hate,negative,5.0,2021-03-12,08:39:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,hate,negative,5.0,2020-11-16,04:25:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,indifferent,neutral,20.0,2020-10-17,21:06:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,super love,positive,75.0,2021-01-02,01:14:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,super love,positive,75.0,2020-08-01,08:48:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,super love,positive,75.0,2020-07-02,19:08:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,intrigued,positive,45.0,2020-09-20,07:12:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,heart,positive,60.0,2021-06-08,13:18:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,want,positive,70.0,2021-03-14,01:20:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,want,positive,70.0,2021-03-02,06:14:00
9a5c1dcc-d26b-4303-b487-3075e7d34e02,Robert King,39,HTC,16,2664a681-e732-422f-b529-02fabb6ec9ab,audio,healthy eating,adore,positive,72.0,2020-09-16,07:59:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,disgust,negative,0.0,2020-09-03,08:25:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,scared,negative,15.0,2021-05-26,23:52:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,scared,negative,15.0,2020-09-26,02:02:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,interested,positive,30.0,2020-11-13,09:15:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,interested,positive,30.0,2020-10-27,11:31:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,peeking,neutral,35.0,2021-03-07,10:26:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,peeking,neutral,35.0,2021-01-29,22:32:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,peeking,neutral,35.0,2021-01-17,22:24:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,cherish,positive,70.0,2021-05-16,00:33:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,cherish,positive,70.0,2020-09-29,02:33:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,love,positive,65.0,2021-04-16,01:51:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,love,positive,65.0,2021-01-25,10:55:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,indifferent,neutral,20.0,2021-05-11,05:09:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,super love,positive,75.0,2021-01-16,06:37:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,super love,positive,75.0,2020-10-06,08:24:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,super love,positive,75.0,2020-08-11,12:27:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,worried,negative,12.0,2021-04-07,11:36:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,like,positive,50.0,2020-09-15,09:14:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,like,positive,50.0,2021-05-20,18:39:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,like,positive,50.0,2021-06-10,14:19:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,heart,positive,60.0,2020-11-06,03:47:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,adore,positive,72.0,2020-10-01,22:28:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,adore,positive,72.0,2020-10-23,06:04:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,c7066a17-2e12-49d2-bb9e-c8967051f490,GIF,public speaking,adore,positive,72.0,2020-09-29,11:05:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,negative,0.0,2020-10-25,04:18:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,negative,0.0,2020-07-03,03:53:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,negative,0.0,2020-07-08,07:44:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,negative,0.0,2021-01-03,06:35:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,disgust,negative,0.0,2020-11-28,21:56:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,dislike,negative,10.0,2021-03-12,10:52:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,scared,negative,15.0,2021-01-27,07:44:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,scared,negative,15.0,2020-08-21,17:15:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,interested,positive,30.0,2020-07-06,10:36:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,peeking,neutral,35.0,2021-02-20,07:11:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,cherish,positive,70.0,2021-02-27,02:47:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,cherish,positive,70.0,2021-03-18,23:06:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,hate,negative,5.0,2020-07-02,02:38:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,love,positive,65.0,2021-02-10,03:53:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,love,positive,65.0,2021-04-21,20:02:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,indifferent,neutral,20.0,2020-06-21,14:42:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,indifferent,neutral,20.0,2021-06-05,10:12:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,super love,positive,75.0,2021-04-11,17:16:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,super love,positive,75.0,2021-02-11,12:34:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,super love,positive,75.0,2020-08-14,10:45:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,intrigued,positive,45.0,2021-04-09,06:45:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,intrigued,positive,45.0,2021-04-28,18:17:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,worried,negative,12.0,2020-09-13,09:55:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,like,positive,50.0,2021-06-14,22:10:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,like,positive,50.0,2020-12-09,13:17:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,positive,60.0,2020-07-05,21:36:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,positive,60.0,2020-09-16,15:48:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,positive,60.0,2021-02-02,03:16:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,positive,60.0,2020-09-09,11:03:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,positive,60.0,2021-05-02,15:38:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,heart,positive,60.0,2020-12-07,20:49:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,want,positive,70.0,2020-11-16,21:33:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,want,positive,70.0,2020-11-09,13:03:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,want,positive,70.0,2020-10-15,20:12:00
acbac577-54c9-4476-af3c-a3241a3f4a19,Diane Martinez,13,HTC,96,585c17a5-df96-4a6d-b144-a499e0469546,GIF,healthy eating,adore,positive,72.0,2021-01-07,06:20:00
45064aca-5e28-4b1f-be64-202fc5e0daba,Celia Tucker,35,Google,57,31cbcaf1-75f9-4541-abd6-15723478047b,photo,dogs,interested,positive,30.0,2020-07-12,17:19:00
45064aca-5e28-4b1f-be64-202fc5e0daba,Celia Tucker,35,Google,57,31cbcaf1-75f9-4541-abd6-15723478047b,photo,dogs,worried,negative,12.0,2020-09-06,03:11:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,disgust,negative,0.0,2020-12-26,09:23:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,disgust,negative,0.0,2021-04-02,21:00:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,dislike,negative,10.0,2020-10-10,14:23:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,scared,negative,15.0,2020-09-05,07:37:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,interested,positive,30.0,2020-11-25,19:03:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,peeking,neutral,35.0,2020-08-29,23:50:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,peeking,neutral,35.0,2020-10-19,21:26:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,peeking,neutral,35.0,2020-06-23,06:19:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,cherish,positive,70.0,2021-04-26,21:50:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,cherish,positive,70.0,2021-03-06,06:10:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,hate,negative,5.0,2021-06-14,04:36:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,hate,negative,5.0,2021-04-08,05:11:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,love,positive,65.0,2020-07-15,07:47:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,love,positive,65.0,2021-01-09,02:02:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,indifferent,neutral,20.0,2021-06-16,00:04:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,indifferent,neutral,20.0,2021-04-11,19:15:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,indifferent,neutral,20.0,2020-08-11,14:00:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,super love,positive,75.0,2020-09-17,15:53:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,negative,12.0,2020-07-11,03:03:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,negative,12.0,2020-11-29,15:12:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,negative,12.0,2020-10-02,05:25:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,worried,negative,12.0,2021-05-27,13:19:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,positive,50.0,2020-06-20,02:20:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,positive,50.0,2020-10-04,22:22:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,like,positive,50.0,2020-12-04,18:01:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,want,positive,70.0,2020-07-14,15:49:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,want,positive,70.0,2020-12-05,19:26:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,want,positive,70.0,2021-03-28,04:53:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,adore,positive,72.0,2021-01-15,05:04:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,eaddee3e-3a23-47cd-9785-ab7f2120a293,video,science,adore,positive,72.0,2020-08-21,07:30:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,disgust,negative,0.0,2021-01-06,09:10:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,disgust,negative,0.0,2021-05-15,14:44:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,dislike,negative,10.0,2020-07-24,21:07:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,dislike,negative,10.0,2020-12-22,09:10:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,scared,negative,15.0,2020-08-25,06:56:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,scared,negative,15.0,2020-09-22,23:36:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,peeking,neutral,35.0,2020-08-17,15:36:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,peeking,neutral,35.0,2021-01-09,14:26:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,hate,negative,5.0,2020-06-21,23:36:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,indifferent,neutral,20.0,2020-11-11,11:42:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,super love,positive,75.0,2020-09-10,00:33:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,super love,positive,75.0,2021-04-23,02:28:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,intrigued,positive,45.0,2021-03-12,10:59:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,worried,negative,12.0,2020-08-23,01:30:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,like,positive,50.0,2021-02-23,16:43:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,heart,positive,60.0,2020-08-01,02:02:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,heart,positive,60.0,2020-07-17,03:23:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,heart,positive,60.0,2020-09-05,15:45:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,want,positive,70.0,2020-10-06,13:27:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,want,positive,70.0,2021-04-07,12:58:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,adore,positive,72.0,2020-10-22,08:42:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,41bc0418-db4b-48b4-ada6-18eda999cd25,video,travel,adore,positive,72.0,2020-09-30,16:44:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,31d142d9-4557-4613-bce5-cfe63cd0a3cf,photo,soccer,disgust,negative,0.0,2020-08-04,17:54:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,31d142d9-4557-4613-bce5-cfe63cd0a3cf,photo,soccer,dislike,negative,10.0,2020-09-02,07:54:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,31d142d9-4557-4613-bce5-cfe63cd0a3cf,photo,soccer,dislike,negative,10.0,2020-09-26,21:26:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,31d142d9-4557-4613-bce5-cfe63cd0a3cf,photo,soccer,scared,negative,15.0,2020-09-20,21:42:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,31d142d9-4557-4613-bce5-cfe63cd0a3cf,photo,soccer,interested,positive,30.0,2020-07-07,23:39:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,31d142d9-4557-4613-bce5-cfe63cd0a3cf,photo,soccer,interested,positive,30.0,2021-04-27,04:18:00
31cfc138-cec0-4176-bd6d-79c4cadbb1d4,Timothy Call,27,Microsoft,35,31d142d9-4557-4613-bce5-cfe63cd0a3cf,photo,soccer,interested,positive,30.0,2020-11-28,19:44:00
